,PLACE NAME,SUPERFICIE TOTAL EN M2,PRECIO USD POR M2,PRICE,CURRENCY,PRECIO USD,TIPO DE PROPIEDAD,CANTIDAD,ZONAS COMUNALES,ambientes_regex,parrilla_regex,cochera_regex,pileta_regex,sum_regex,solarium_regex,gym_regex,balcon_regex,jardin_regex,lavadero_regex,estrenar_regex,quincho_regex,patio_regex
169,palermo,85.0,2882.3529411764707,245000.0,usd,245000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
170,paternal,64.0,2218.75,142000.0,usd,142000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
171,palermo,78.0,1987.179487179487,155000.0,usd,155000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,1
172,almagro,63.0,2365.0793650793653,149000.0,usd,149000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,1,0,0,0,0,0,0,0,1
173,villapueyrredón,73.0,2184.931506849315,159500.0,usd,159500.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,0,0,0,1,1,0,0,0,1
174,caballito,35.0,2771.4285714285716,97000.0,usd,97000.0,apartment,1.0,ZONA CENTRO COMUNAL,1,0,1,1,0,1,0,1,0,1,0,0,0
175,flores,52.0,1884.6153846153845,98000.0,usd,98000.0,apartment,1.0,ZONA CENTRO COMUNAL,2,0,0,0,0,0,0,0,0,1,0,0,0
176,recoleta,87.0,2390.8045977011493,208000.0,usd,208000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,0
177,caballito,55.0,2000.0,110000.0,usd,110000.0,house,1.0,ZONA CENTRO COMUNAL,2,0,0,0,0,0,0,1,0,1,0,0,0
178,almagro,55.0,2000.0,110000.0,usd,110000.0,house,1.0,ZONA CENTRO COMUNAL,2,0,0,0,0,0,0,1,0,1,0,0,0
179,villadevoto,89.0,2123.5955056179773,189000.0,usd,189000.0,apartment,1.0,ZONA OESTE COMUNAL,0,1,0,0,0,0,0,0,1,0,0,0,0
180,barrionorte,87.0,2390.8045977011493,208000.0,usd,208000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,0
181,sannicolás,100.0,2350.0,235000.0,usd,235000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
182,versalles,79.0,1240.506329113924,98000.0,usd,98000.0,apartment,1.0,ZONA OESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
183,sannicolás,79.0,1240.506329113924,98000.0,usd,98000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
184,barrionorte,110.0,2181.818181818182,240000.0,usd,240000.0,apartment,1.0,ZONA ESTE COMUNAL,2,1,1,1,0,0,0,0,0,0,0,0,0
185,villadevoto,57.0,2017.5438596491229,115000.0,usd,115000.0,apartment,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
186,palermo,110.0,2181.818181818182,240000.0,usd,240000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,1,1,0,0,0,1,0,0,0,0,0
187,barracas,123.0,1707.3170731707316,210000.0,usd,210000.0,apartment,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,1,0,0,0
188,flores,85.0,2000.0,170000.0,usd,170000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,1,0,0,0,0,1,0,1,0,0,0
189,recoleta,115.0,2130.4347826086955,245000.0,usd,245000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
190,parquechacabuco,72.0,2500.0,180000.0,usd,180000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,1,0,0,0,0,0,1,0,0,1
191,almagro,52.0,2096.153846153846,109000.0,usd,109000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
192,almagro,52.0,2096.153846153846,109000.0,usd,109000.0,house,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
193,caballito,48.0,2000.0,96000.0,usd,96000.0,house,1.0,ZONA CENTRO COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
194,coghlan,54.0,2037.037037037037,110000.0,usd,110000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,1,0,0,0,0,0
195,palermo,60.0,2583.3333333333335,155000.0,usd,155000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,0,1,1,0,0,1,0,0,0,0,0
196,parqueavellaneda,48.0,1458.3333333333333,70000.0,usd,70000.0,apartment,1.0,ZONA OESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
197,belgrano,433.0,1466.512702078522,635000.0,usd,635000.0,house,1.0,ZONA NORTE COMUNAL,5,1,0,0,0,0,0,1,1,1,0,0,1
198,belgrano,132.0,1810.6060606060605,239000.0,usd,239000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
199,centro/microcentro,49.0,3979.591836734694,195000.0,usd,195000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
200,puertomadero,191.0,5759.162303664922,1100000.0,usd,1100000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,0,0,1,0,0,1,1,0,0
201,recoleta,120.0,4208.333333333333,505000.0,usd,505000.0,duplex/triplex,1.0,ZONA ESTE COMUNAL,0,1,1,0,0,0,0,1,0,0,0,1,0
202,recoleta,92.0,2554.3478260869565,235000.0,usd,235000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
203,palermo,92.0,3913.0434782608695,360000.0,usd,360000.0,apartment,1.0,ZONA NORTE COMUNAL,4,0,1,0,0,0,0,1,0,0,0,0,0
204,recoleta,237.0,2911.3924050632913,690000.0,usd,690000.0,piso/penthouse,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
205,almagro,90.0,2555.5555555555557,230000.0,usd,230000.0,ph,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
206,balvanera,175.0,828.5714285714286,145000.0,usd,145000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
207,recoleta,193.0,2538.860103626943,490000.0,usd,490000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
208,flores,85.0,1294.1176470588234,110000.0,usd,110000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
209,puertomadero,120.66666666666667,6464.088397790055,780000.0,usd,780000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,1,0,0,1,0,0,0,0,0,0
210,recoleta,116.15328467153284,2754.9802048639476,320000.0,usd,320000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,1
211,boedo,85.73684210526316,2624.3093922651933,225000.0,usd,225000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,1,0,1,0,1,1
212,liniers,99.0,1282.828282828283,127000.0,usd,127000.0,ph,1.0,ZONA OESTE COMUNAL,2,0,1,0,0,0,0,0,0,1,0,0,1
213,villacrespo,60.0,2408.3333333333335,144500.0,usd,144500.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,0,0,0,0,0,1,0,0,0,0,0
214,caballito,119.0,1886.5546218487395,224500.0,usd,224500.0,apartment,1.0,ZONA CENTRO COMUNAL,0,1,0,0,0,0,0,0,0,1,0,0,1
215,almagro,60.0,2408.3333333333335,144500.0,usd,144500.0,apartment,1.0,ZONA CENTRO COMUNAL,1,0,0,0,0,0,0,1,0,0,0,0,0
216,caballito,160.0,1687.5,270000.0,usd,270000.0,duplex/triplex,1.0,ZONA CENTRO COMUNAL,5,0,0,0,0,0,0,1,0,1,0,0,0
217,parqueavellaneda,59.0,1525.4237288135594,90000.0,usd,90000.0,apartment,1.0,ZONA OESTE COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
218,flores,59.0,1525.4237288135594,90000.0,usd,90000.0,ph,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,0
219,puertomadero,90.0,4888.888888888889,440000.0,usd,440000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,1,1,0,0,0,1,1,0,0,0,0
220,palermo,300.0,4666.666666666667,1400000.0,usd,1400000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,0,1,1,0,1,0,1,0,0,0,0,0
221,puertomadero,191.0,7172.774869109948,1370000.0,usd,1370000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,1,1,1,0,0,1,0,1,0,0,0
222,recoleta,89.0,2640.449438202247,235000.0,usd,235000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
223,caballito,85.0,1976.4705882352941,168000.0,usd,168000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
224,recoleta,116.15328467153284,2565.575315779551,298000.0,usd,298000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
225,caballito,90.02739726027397,2987.9793061472915,269000.0,usd,269000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,1,0,1,0,0,0
226,puertomadero,113.86813186813187,11855.819339895774,1350000.0,usd,1350000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,1,1,1,1,1,0,0,1,0,0,0
227,puertomadero,113.86813186813187,11855.819339895774,1350000.0,usd,1350000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,1,0,0,0,0,0,0,0,0,0
228,puertomadero,113.86813186813187,7025.670719938235,800000.0,usd,800000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,1,1,1,1,1,1,0,1,0,0,0
229,sancristobal,74.69117647058823,2610.7501476668635,195000.0,usd,195000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,1,0,0,0,0,1,0,1,0,0,0
230,balvanera,143.0,2762.237762237762,395000.0,usd,395000.0,ph,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,0
231,puertomadero,82.0,5609.756097560976,460000.0,usd,460000.0,apartment,1.0,ZONA ESTE COMUNAL,2,0,1,1,1,1,1,1,0,0,0,0,0
232,once,70.0,1428.5714285714287,100000.0,usd,100000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
233,palermo,188.0,2553.191489361702,480000.0,usd,480000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,1,0,0,0,0,0
234,palermohollywood,188.0,2553.191489361702,480000.0,usd,480000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,1,0,0,0,0,0
235,colegiales,188.0,2553.191489361702,480000.0,usd,480000.0,duplex/triplex,1.0,ZONA NORTE COMUNAL,0,1,1,0,0,0,0,1,0,0,0,0,0
236,barrionorte,76.0,1776.3157894736842,135000.0,usd,135000.0,apartment,1.0,ZONA ESTE COMUNAL,2,0,0,0,0,0,0,0,0,1,0,0,1
237,barracas,146.0,924.6575342465753,135000.0,usd,135000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
238,santelmo,170.0,1294.1176470588234,220000.0,usd,220000.0,ph,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
239,barracas,120.0,2416.6666666666665,290000.0,usd,290000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
240,barracas,72.0,3055.5555555555557,220000.0,usd,220000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,1,0,0
241,barracas,240.0,1666.6666666666667,400000.0,usd,400000.0,piso/penthouse,1.0,ZONA SUR COMUNAL,0,0,1,0,0,0,0,0,0,1,0,0,0
242,barracas,350.0,714.2857142857143,250000.0,usd,250000.0,house,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,1
243,barracas,200.0,1350.0,270000.0,usd,270000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,1,0,0,0,0,1,0,0,1,1
244,barracas,69.0,3478.2608695652175,240000.0,usd,240000.0,apartment,1.0,ZONA SUR COMUNAL,0,1,0,1,1,0,1,0,0,1,0,1,0
245,santelmo,286.0,1118.881118881119,320000.0,usd,320000.0,house,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,1
246,saavedra,70.0,1985.7142857142858,139000.0,usd,139000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
247,barracas,87.0,1954.0229885057472,170000.0,usd,170000.0,duplex/triplex,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
248,barracas,73.0,5479.45205479452,400000.0,usd,400000.0,store,1.0,ZONA SUR COMUNAL,4,0,0,0,0,0,1,0,0,0,0,0,0
249,barracas,200.0,1250.0,250000.0,usd,250000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
250,barracas,170.0,2117.6470588235293,360000.0,usd,360000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,1,0,0,0,1
251,santelmo,332.0,903.6144578313254,300000.0,usd,300000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
252,barracas,212.0,872.6415094339623,185000.0,usd,185000.0,ph,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,1,0
253,barracas,111.0,1396.3963963963963,155000.0,usd,155000.0,duplex/triplex,1.0,ZONA SUR COMUNAL,0,0,1,0,0,0,0,0,0,0,1,0,1
254,barracas,169.0,1076.923076923077,182000.0,usd,182000.0,ph,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,1,1
255,barracas,160.0,1718.75,275000.0,usd,275000.0,apartment,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,1,1,0,0
256,barracas,142.0,2394.3661971830984,340000.0,usd,340000.0,apartment,1.0,ZONA SUR COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
257,barracas,180.0,1111.111111111111,200000.0,usd,200000.0,ph,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,1,0,1,0,1,0
258,barracas,420.0,1309.5238095238096,550000.0,usd,550000.0,house,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
259,barracas,306.0,1666.6666666666667,510000.0,usd,510000.0,house,1.0,ZONA SUR COMUNAL,5,1,0,0,0,0,0,0,0,0,0,0,1
260,constitución,105.0,3333.3333333333335,350000.0,usd,350000.0,house,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
261,boedo,250.0,960.0,240000.0,usd,240000.0,ph,1.0,ZONA CENTRO COMUNAL,5,0,0,0,0,0,0,0,0,0,0,0,1
262,boca,524.0,343.51145038167937,180000.0,usd,180000.0,house,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
263,sancristobal,100.0,1680.0,168000.0,usd,168000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
264,barracas,70.0,1785.7142857142858,125000.0,usd,125000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
265,barracas,66.0,1393.939393939394,92000.0,usd,92000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
266,barracas,72.0,2500.0,180000.0,usd,180000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
267,barracas,113.0,2389.380530973451,270000.0,usd,270000.0,apartment,1.0,ZONA SUR COMUNAL,4,1,0,0,1,1,0,1,0,0,0,0,0
268,barracas,54.0,1759.2592592592594,95000.0,usd,95000.0,apartment,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
269,barracas,55.0,1727.2727272727273,95000.0,usd,95000.0,apartment,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,0
270,barracas,310.0,806.4516129032259,250000.0,usd,250000.0,ph,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,0,1
271,barracas,200.0,600.0,120000.0,usd,120000.0,ph,1.0,ZONA SUR COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,1
272,barracas,71.0,3661.9718309859154,260000.0,usd,260000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
273,barracas,135.0,1333.3333333333333,180000.0,usd,180000.0,apartment,1.0,ZONA SUR COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
274,barracas,122.0,1147.5409836065573,140000.0,usd,140000.0,ph,1.0,ZONA SUR COMUNAL,4,0,0,0,0,0,0,0,0,0,0,0,1
275,sannicolás,78.0,1730.7692307692307,135000.0,usd,135000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
276,balvanera,78.0,1730.7692307692307,135000.0,usd,135000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
277,monserrat,78.0,1730.7692307692307,135000.0,usd,135000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
278,villapueyrredón,201.0,1447.7611940298507,291000.0,usd,291000.0,ph,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,1,0,1,0,0,0
279,once,76.0,1223.6842105263158,93000.0,usd,93000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
280,caballito,50.0,2240.0,112000.0,usd,112000.0,apartment,1.0,ZONA CENTRO COMUNAL,2,1,0,0,1,1,0,1,0,1,0,0,0
281,sancristobal,64.0,1715.625,109800.0,usd,109800.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,1,0,0,1
282,villacrespo,125.7843137254902,2703.0397505845676,340000.0,usd,340000.0,ph,1.0,ZONA NORTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,1,1
283,almagro,89.0,2101.123595505618,187000.0,usd,187000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,1,0,0,0,0,1,0,0,0,0,1
284,palermo,96.20251572327044,1819.0792484407893,175000.0,usd,175000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
285,villadevoto,306.43243243243245,832.157346974775,255000.0,usd,255000.0,house,1.0,ZONA OESTE COMUNAL,0,1,0,0,0,0,0,0,0,1,0,0,1
286,villacrespo,77.13483146067416,2022.432629278951,156000.0,usd,156000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,1,0,0,0,0,1,0,1,0,0,0
287,mataderos,90.0,1755.5555555555557,158000.0,usd,158000.0,ph,1.0,ZONA OESTE COMUNAL,3,1,0,1,0,0,0,0,0,1,1,0,0
288,lascañitas,50.0,2718.0,135900.0,usd,135900.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
289,parquechacabuco,72.0,2595.8333333333335,186900.0,usd,186900.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,1,0,0,0,0,0,1,0,0,1
290,flores,94.0,1595.7446808510638,150000.0,usd,150000.0,apartment,1.0,ZONA CENTRO COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,1
291,villadelparque,491.0,723.0142566191446,355000.0,usd,355000.0,house,1.0,ZONA OESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
292,lascañitas,75.0,2493.3333333333335,187000.0,usd,187000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
293,puertomadero,124.0,5241.935483870968,650000.0,usd,650000.0,apartment,1.0,ZONA ESTE COMUNAL,4,1,1,0,0,0,0,1,0,1,0,0,0
294,santelmo,54.0,3148.1481481481483,170000.0,usd,170000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,1,0,1,1,0,0,1,0,0,0
295,barrionorte,118.0,2796.6101694915255,330000.0,usd,330000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,1,0,0,0,0
296,recoleta,135.0,3925.925925925926,530000.0,usd,530000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,1,0,0,0,0,0,0,0,0,0,0
297,sannicolás,212.83333333333334,1277.9953014878622,272000.0,usd,272000.0,store,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
298,villacrespo,77.13483146067416,1938.1646030589948,149500.0,usd,149500.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,1,0,0,0,0,0,0,0,0
299,palermo,96.20251572327044,3846.0532681319546,370000.0,usd,370000.0,apartment,1.0,ZONA NORTE COMUNAL,0,1,1,1,1,0,1,0,0,1,1,0,0
300,monserrat,90.0,1100.0,99000.0,usd,99000.0,apartment,1.0,ZONA ESTE COMUNAL,2,1,1,0,1,1,0,0,0,1,0,0,0
301,caballito,90.02739726027397,2543.670115642118,229000.0,usd,229000.0,apartment,1.0,ZONA CENTRO COMUNAL,4,0,0,1,0,0,0,1,0,1,0,0,0
302,sancristobal,74.69117647058823,1044.3000590667455,78000.0,usd,78000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,0,0,0,0
303,santelmo,160.66666666666666,746.8879668049793,120000.0,usd,120000.0,duplex/triplex,1.0,ZONA ESTE COMUNAL,2,0,0,0,0,0,0,1,0,0,0,0,0
304,belgrano,175.0,2971.4285714285716,520000.0,usd,520000.0,apartment,1.0,ZONA NORTE COMUNAL,5,0,1,0,0,0,0,1,0,1,0,0,0
305,colegiales,53.0,2830.188679245283,150000.0,usd,150000.0,apartment,1.0,ZONA NORTE COMUNAL,2,0,0,0,0,0,0,1,0,1,0,0,0
306,centro/microcentro,94.0,1797.872340425532,169000.0,usd,169000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,0
307,barracas,91.1029411764706,658.5956416464891,60000.0,usd,60000.0,apartment,1.0,ZONA SUR COMUNAL,2,0,0,0,0,0,0,0,0,0,0,0,1
308,boca,68.0,1029.4117647058824,70000.0,usd,70000.0,store,1.0,ZONA SUR COMUNAL,0,0,0,0,0,0,0,0,0,0,0,0,0
309,barrionorte,110.0,1863.6363636363637,205000.0,usd,205000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
310,almagro,160.0,1000.0,160000.0,usd,160000.0,piso/penthouse,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,1
311,almagro,160.0,1000.0,160000.0,usd,160000.0,ph,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,1
312,abasto,160.0,1000.0,160000.0,usd,160000.0,ph,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,1
313,abasto,160.0,1000.0,160000.0,usd,160000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,1
314,mataderos,300.0,900.0,270000.0,usd,270000.0,house,1.0,ZONA OESTE COMUNAL,4,0,0,0,0,0,0,0,1,1,0,1,1
315,velezsarsfield,302.0,1291.390728476821,390000.0,usd,390000.0,house,1.0,ZONA OESTE COMUNAL,6,0,0,0,0,0,0,0,0,0,0,1,0
316,abasto,79.0,1708.860759493671,135000.0,usd,135000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,1,0,1,0,0,0
317,almagro,187.0,1652.4064171122996,309000.0,usd,309000.0,house,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,1
318,almagro,158.0,1993.6708860759493,315000.0,usd,315000.0,ph,1.0,ZONA CENTRO COMUNAL,4,0,0,0,0,0,0,0,0,1,0,0,0
319,almagro,76.0,2039.4736842105262,155000.0,usd,155000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,1,0,0,0,0
320,belgrano,90.0,3166.6666666666665,285000.0,usd,285000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
321,recoleta,110.0,4363.636363636364,480000.0,usd,480000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,1,0,0,0,0,0,0,0,0,0,0
322,liniers,85.0,2270.5882352941176,193000.0,usd,193000.0,apartment,1.0,ZONA OESTE COMUNAL,4,0,1,1,0,0,0,0,1,0,0,0,0
323,palermo,36.0,3055.5555555555557,110000.0,usd,110000.0,apartment,1.0,ZONA NORTE COMUNAL,1,0,0,0,0,0,0,0,0,0,0,0,0
324,palermosoho,73.0,2986.301369863014,218000.0,usd,218000.0,apartment,1.0,ZONA NORTE COMUNAL,2,1,1,1,1,1,0,0,0,1,0,0,0
325,barrionorte,97.0,2268.041237113402,220000.0,usd,220000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
326,recoleta,130.0,4307.692307692308,560000.0,usd,560000.0,apartment,1.0,ZONA ESTE COMUNAL,4,0,0,0,0,0,0,1,0,0,0,0,0
327,almagro,60.0,1833.3333333333333,110000.0,usd,110000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,0,0,0,0,0,0,1,0,0,0,0,0
328,villaurquiza,75.0,2600.0,195000.0,usd,195000.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,1,0,0,0,0,1,0,1,0,0,0
329,caballito,244.0,1434.4262295081967,350000.0,usd,350000.0,piso/penthouse,1.0,ZONA CENTRO COMUNAL,4,1,0,0,0,0,0,0,1,1,0,0,1
330,congreso,107.0,1682.2429906542056,180000.0,usd,180000.0,apartment,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,0,0,0,0
331,monserrat,101.0,1465.3465346534654,148000.0,usd,148000.0,apartment,1.0,ZONA ESTE COMUNAL,3,0,0,0,0,0,0,0,0,1,0,0,0
332,flores,75.0,2533.3333333333335,190000.0,usd,190000.0,apartment,1.0,ZONA CENTRO COMUNAL,3,1,1,1,1,1,1,1,0,1,0,0,0
333,flores,110.0,1363.6363636363637,150000.0,usd,150000.0,ph,1.0,ZONA CENTRO COMUNAL,3,1,0,0,0,0,0,0,1,0,0,1,0
334,saavedra,78.72727272727273,1587.7598152424941,125000.0,usd,125000.0,apartment,1.0,ZONA NORTE COMUNAL,3,0,0,0,1,0,0,0,1,1,0,0,0
335,sancristobal,191.15,617.3162437876014,118000.0,usd,118000.0,ph,1.0,ZONA ESTE COMUNAL,0,0,0,0,0,0,0,1,0,1,0,0,0
336,catalinas,300.0,1833.3333333333333,550000.0,usd,550000.0,piso/penthouse,1.0,ZONA SUR COMUNAL,0,1,0,0,0,0,0,0,0,0,0,0,1
337,palermo,52.0,2800.0,145600.0,usd,145600.0,apartment,1.0,ZONA NORTE COMUNAL,0,0,0,1,1,0,0,0,0,1,0,0,0
338,palermo,400.0,4000.0,1600000.0,usd,1600000.0,piso/penthouse,1.0,ZONA NORTE COMUNAL,0,0,0,1,0,1,0,1,0,1,0,0,0
